Episode 0, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 434, Reward: 8.0, Avg Critic Loss: 0.0892, Avg Actor Loss: -5.5606, Avg Alpha Loss: -0.7532
Episode 435, Reward: 11.0, Avg Critic Loss: 0.0997, Avg Actor Loss: -5.6099, Avg Alpha Loss: -0.7536
Episode 436, Reward: 12.0, Avg Critic Loss: 0.1020, Avg Actor Loss: -5.6628, Avg Alpha Loss: -0.7552
Episode 437, Reward: 9.0, Avg Critic Loss: 0.1056, Avg Actor Loss: -5.7239, Avg Alpha Loss: -0.7590
Episode 438, Reward: 11.0, Avg Critic Loss: 0.1049, Avg Actor Loss: -5.8097, Avg Alpha Loss: -0.7537
Episode 439, Reward: 10.0, Avg Critic Loss: 0.1386, Avg Actor Loss: -5.8080, Avg Alpha Loss: -0.7468
Episode 440, Reward: 9.0, Avg Critic Loss: 0.1183, Avg Actor Loss: -5.9535, Avg Alpha Loss: -0.7308
Episode 441, Reward: 9.0, Avg Critic Loss: 0.0973, Avg Actor Loss: -5.9782, Avg Alpha Loss: -0.7154
Episode 442, Reward: 10.0, Avg Critic Loss: 0.0923, Avg Actor Loss: -6.0626, Avg Alpha Loss: -0.7369
Episode 443, Reward: 18.0, Avg Critic Loss: 0.0875, Avg Actor Loss: -6.1797, Avg Alpha Loss: -0.7396
Episode 444, Reward: 8.0, Avg Critic Loss: 0.1032, Avg Actor Loss: -6.2468, Avg Alpha Loss: -0.7392
Episode 445, Reward: 8.0, Avg Critic Loss: 0.1271, Avg Actor Loss: -6.2526, Avg Alpha Loss: -0.7338
Episode 446, Reward: 24.0, Avg Critic Loss: 0.0825, Avg Actor Loss: -6.4060, Avg Alpha Loss: -0.7392
Episode 447, Reward: 23.0, Avg Critic Loss: 0.1000, Avg Actor Loss: -6.5536, Avg Alpha Loss: -0.7424
Episode 448, Reward: 12.0, Avg Critic Loss: 0.0917, Avg Actor Loss: -6.6414, Avg Alpha Loss: -0.7460
Episode 449, Reward: 12.0, Avg Critic Loss: 0.1042, Avg Actor Loss: -6.7120, Avg Alpha Loss: -0.7491
Episode 450, Reward: 123.0, Avg Critic Loss: 0.0853, Avg Actor Loss: -7.1061, Avg Alpha Loss: -0.7587
Episode 451, Reward: 43.0, Avg Critic Loss: 0.0778, Avg Actor Loss: -7.5634, Avg Alpha Loss: -0.7760
Episode 452, Reward: 28.0, Avg Critic Loss: 0.0789, Avg Actor Loss: -7.7650, Avg Alpha Loss: -0.7822
Episode 453, Reward: 13.0, Avg Critic Loss: 0.0618, Avg Actor Loss: -7.8795, Avg Alpha Loss: -0.7843
Episode 454, Reward: 67.0, Avg Critic Loss: 0.0733, Avg Actor Loss: -8.1024, Avg Alpha Loss: -0.7944
Episode 455, Reward: 41.0, Avg Critic Loss: 0.0766, Avg Actor Loss: -8.3720, Avg Alpha Loss: -0.8047
Episode 456, Reward: 23.0, Avg Critic Loss: 0.0886, Avg Actor Loss: -8.5456, Avg Alpha Loss: -0.8135
Episode 457, Reward: 12.0, Avg Critic Loss: 0.0955, Avg Actor Loss: -8.6607, Avg Alpha Loss: -0.8184
Episode 458, Reward: 83.0, Avg Critic Loss: 0.0708, Avg Actor Loss: -8.9064, Avg Alpha Loss: -0.8263
Episode 459, Reward: 37.0, Avg Critic Loss: 0.0746, Avg Actor Loss: -9.2137, Avg Alpha Loss: -0.8387
Episode 460, Reward: 69.0, Avg Critic Loss: 0.0678, Avg Actor Loss: -9.5090, Avg Alpha Loss: -0.8527
Episode 461, Reward: 64.0, Avg Critic Loss: 0.0776, Avg Actor Loss: -9.8576, Avg Alpha Loss: -0.8688
Episode 462, Reward: 12.0, Avg Critic Loss: 0.1195, Avg Actor Loss: -10.0408, Avg Alpha Loss: -0.8817
Episode 463, Reward: 50.0, Avg Critic Loss: 0.0821, Avg Actor Loss: -10.1952, Avg Alpha Loss: -0.8847
Episode 464, Reward: 20.0, Avg Critic Loss: 0.0873, Avg Actor Loss: -10.3648, Avg Alpha Loss: -0.8962
Episode 465, Reward: 44.0, Avg Critic Loss: 0.1131, Avg Actor Loss: -10.5250, Avg Alpha Loss: -0.9029
Episode 466, Reward: 82.0, Avg Critic Loss: 0.1013, Avg Actor Loss: -10.8518, Avg Alpha Loss: -0.9178
Episode 467, Reward: 28.0, Avg Critic Loss: 0.0827, Avg Actor Loss: -11.1173, Avg Alpha Loss: -0.9305
Episode 468, Reward: 28.0, Avg Critic Loss: 0.1245, Avg Actor Loss: -11.2885, Avg Alpha Loss: -0.9438
Episode 469, Reward: 8.0, Avg Critic Loss: 0.1544, Avg Actor Loss: -11.3618, Avg Alpha Loss: -0.9512
Episode 470, Reward: 28.0, Avg Critic Loss: 0.1196, Avg Actor Loss: -11.4241, Avg Alpha Loss: -0.9491
Episode 471, Reward: 51.0, Avg Critic Loss: 0.1023, Avg Actor Loss: -11.6498, Avg Alpha Loss: -0.9663
Episode 472, Reward: 31.0, Avg Critic Loss: 0.1120, Avg Actor Loss: -11.8592, Avg Alpha Loss: -0.9788
Episode 473, Reward: 16.0, Avg Critic Loss: 0.1005, Avg Actor Loss: -11.9508, Avg Alpha Loss: -0.9864
Episode 474, Reward: 20.0, Avg Critic Loss: 0.1481, Avg Actor Loss: -12.0317, Avg Alpha Loss: -0.9933
Episode 475, Reward: 69.0, Avg Critic Loss: 0.1203, Avg Actor Loss: -12.2482, Avg Alpha Loss: -1.0044
Episode 476, Reward: 153.0, Avg Critic Loss: 0.1107, Avg Actor Loss: -12.8142, Avg Alpha Loss: -1.0406
Episode 477, Reward: 52.0, Avg Critic Loss: 0.1163, Avg Actor Loss: -13.3031, Avg Alpha Loss: -1.0740
Episode 478, Reward: 21.0, Avg Critic Loss: 0.1363, Avg Actor Loss: -13.5119, Avg Alpha Loss: -1.0890
Episode 479, Reward: 88.0, Avg Critic Loss: 0.1366, Avg Actor Loss: -13.7543, Avg Alpha Loss: -1.1097
Episode 480, Reward: 171.0, Avg Critic Loss: 0.1396, Avg Actor Loss: -14.3610, Avg Alpha Loss: -1.1557
Episode 481, Reward: 18.0, Avg Critic Loss: 0.1680, Avg Actor Loss: -14.7858, Avg Alpha Loss: -1.1935
Episode 482, Reward: 90.0, Avg Critic Loss: 0.1495, Avg Actor Loss: -15.0751, Avg Alpha Loss: -1.2150
Episode 483, Reward: 64.0, Avg Critic Loss: 0.1678, Avg Actor Loss: -15.4591, Avg Alpha Loss: -1.2479
Episode 484, Reward: 38.0, Avg Critic Loss: 0.1808, Avg Actor Loss: -15.6858, Avg Alpha Loss: -1.2717
Episode 485, Reward: 61.0, Avg Critic Loss: 0.1820, Avg Actor Loss: -15.9323, Avg Alpha Loss: -1.2968
Episode 486, Reward: 60.0, Avg Critic Loss: 0.2271, Avg Actor Loss: -16.2141, Avg Alpha Loss: -1.3220
Episode 487, Reward: 73.0, Avg Critic Loss: 0.2137, Avg Actor Loss: -16.5525, Avg Alpha Loss: -1.3569
Episode 488, Reward: 79.0, Avg Critic Loss: 0.2338, Avg Actor Loss: -16.9089, Avg Alpha Loss: -1.3934
Episode 489, Reward: 28.0, Avg Critic Loss: 0.2303, Avg Actor Loss: -17.1866, Avg Alpha Loss: -1.4202
Episode 490, Reward: 26.0, Avg Critic Loss: 0.2597, Avg Actor Loss: -17.3554, Avg Alpha Loss: -1.4384
Episode 491, Reward: 43.0, Avg Critic Loss: 0.2984, Avg Actor Loss: -17.4852, Avg Alpha Loss: -1.4617
Episode 492, Reward: 87.0, Avg Critic Loss: 0.2379, Avg Actor Loss: -17.8469, Avg Alpha Loss: -1.4922
Episode 493, Reward: 24.0, Avg Critic Loss: 0.2079, Avg Actor Loss: -18.1413, Avg Alpha Loss: -1.5247
Episode 494, Reward: 52.0, Avg Critic Loss: 0.3145, Avg Actor Loss: -18.2968, Avg Alpha Loss: -1.5479
Episode 495, Reward: 25.0, Avg Critic Loss: 0.2845, Avg Actor Loss: -18.4868, Avg Alpha Loss: -1.5667
Episode 496, Reward: 20.0, Avg Critic Loss: 0.2438, Avg Actor Loss: -18.6281, Avg Alpha Loss: -1.5802
Episode 497, Reward: 13.0, Avg Critic Loss: 0.2661, Avg Actor Loss: -18.7827, Avg Alpha Loss: -1.5914
Episode 498, Reward: 15.0, Avg Critic Loss: 0.3933, Avg Actor Loss: -18.8394, Avg Alpha Loss: -1.6027
Episode 499, Reward: 24.0, Avg Critic Loss: 0.3484, Avg Actor Loss: -18.9012, Avg Alpha Loss: -1.6127
Episode 500, Reward: 79.0, Avg Critic Loss: 0.2672, Avg Actor Loss: -19.1769, Avg Alpha Loss: -1.6482
Episode 501, Reward: 45.0, Avg Critic Loss: 0.2729, Avg Actor Loss: -19.4933, Avg Alpha Loss: -1.6858
Episode 502, Reward: 18.0, Avg Critic Loss: 0.2733, Avg Actor Loss: -19.6422, Avg Alpha Loss: -1.7050
Episode 503, Reward: 50.0, Avg Critic Loss: 0.3209, Avg Actor Loss: -19.8871, Avg Alpha Loss: -1.7322
Episode 504, Reward: 61.0, Avg Critic Loss: 0.3495, Avg Actor Loss: -20.1243, Avg Alpha Loss: -1.7703
Episode 505, Reward: 134.0, Avg Critic Loss: 0.3619, Avg Actor Loss: -20.6716, Avg Alpha Loss: -1.8389
Episode 506, Reward: 18.0, Avg Critic Loss: 0.2920, Avg Actor Loss: -21.0313, Avg Alpha Loss: -1.8831
Episode 507, Reward: 63.0, Avg Critic Loss: 0.3546, Avg Actor Loss: -21.3573, Avg Alpha Loss: -1.9244
Episode 508, Reward: 8.0, Avg Critic Loss: 0.4952, Avg Actor Loss: -21.5778, Avg Alpha Loss: -1.9306
Episode 509, Reward: 109.0, Avg Critic Loss: 0.3498, Avg Actor Loss: -21.8612, Avg Alpha Loss: -1.9945
Episode 510, Reward: 47.0, Avg Critic Loss: 0.3647, Avg Actor Loss: -22.2912, Avg Alpha Loss: -2.0534
Episode 511, Reward: 10.0, Avg Critic Loss: 0.3515, Avg Actor Loss: -22.5017, Avg Alpha Loss: -2.0821
Episode 512, Reward: 16.0, Avg Critic Loss: 0.4586, Avg Actor Loss: -22.6237, Avg Alpha Loss: -2.0964
Episode 513, Reward: 20.0, Avg Critic Loss: 0.4444, Avg Actor Loss: -22.6432, Avg Alpha Loss: -2.1058
Episode 514, Reward: 27.0, Avg Critic Loss: 0.5282, Avg Actor Loss: -22.7268, Avg Alpha Loss: -2.1280
Episode 515, Reward: 26.0, Avg Critic Loss: 0.4549, Avg Actor Loss: -22.9864, Avg Alpha Loss: -2.1513
Episode 516, Reward: 17.0, Avg Critic Loss: 0.6121, Avg Actor Loss: -23.1048, Avg Alpha Loss: -2.1737
Episode 517, Reward: 41.0, Avg Critic Loss: 0.5188, Avg Actor Loss: -23.2556, Avg Alpha Loss: -2.1978
Episode 518, Reward: 36.0, Avg Critic Loss: 0.5001, Avg Actor Loss: -23.5191, Avg Alpha Loss: -2.2330
Episode 519, Reward: 39.0, Avg Critic Loss: 0.4922, Avg Actor Loss: -23.7357, Avg Alpha Loss: -2.2669
Episode 520, Reward: 40.0, Avg Critic Loss: 0.5170, Avg Actor Loss: -23.9688, Avg Alpha Loss: -2.3003
Episode 521, Reward: 43.0, Avg Critic Loss: 0.5024, Avg Actor Loss: -24.1629, Avg Alpha Loss: -2.3456
Episode 522, Reward: 44.0, Avg Critic Loss: 0.4835, Avg Actor Loss: -24.4495, Avg Alpha Loss: -2.3862
Episode 523, Reward: 10.0, Avg Critic Loss: 0.5271, Avg Actor Loss: -24.6217, Avg Alpha Loss: -2.4064
Episode 524, Reward: 13.0, Avg Critic Loss: 0.4695, Avg Actor Loss: -24.7727, Avg Alpha Loss: -2.4261
Episode 525, Reward: 56.0, Avg Critic Loss: 0.4808, Avg Actor Loss: -24.9246, Avg Alpha Loss: -2.4534
Episode 526, Reward: 22.0, Avg Critic Loss: 0.6414, Avg Actor Loss: -25.1388, Avg Alpha Loss: -2.4934
Episode 527, Reward: 64.0, Avg Critic Loss: 0.6563, Avg Actor Loss: -25.4350, Avg Alpha Loss: -2.5393
Episode 528, Reward: 23.0, Avg Critic Loss: 0.5497, Avg Actor Loss: -25.7698, Avg Alpha Loss: -2.5916
Episode 529, Reward: 78.0, Avg Critic Loss: 0.5262, Avg Actor Loss: -26.0346, Avg Alpha Loss: -2.6336
Episode 530, Reward: 26.0, Avg Critic Loss: 0.6060, Avg Actor Loss: -26.4432, Avg Alpha Loss: -2.6899
Episode 531, Reward: 36.0, Avg Critic Loss: 0.5686, Avg Actor Loss: -26.5930, Avg Alpha Loss: -2.7217
Episode 532, Reward: 10.0, Avg Critic Loss: 0.5811, Avg Actor Loss: -26.8521, Avg Alpha Loss: -2.7534
Episode 533, Reward: 31.0, Avg Critic Loss: 0.6859, Avg Actor Loss: -26.9843, Avg Alpha Loss: -2.7740
Episode 534, Reward: 91.0, Avg Critic Loss: 0.6895, Avg Actor Loss: -27.2946, Avg Alpha Loss: -2.8457
Episode 535, Reward: 107.0, Avg Critic Loss: 0.6531, Avg Actor Loss: -28.0175, Avg Alpha Loss: -2.9652
Episode 536, Reward: 91.0, Avg Critic Loss: 0.6677, Avg Actor Loss: -28.7551, Avg Alpha Loss: -3.0882
Episode 537, Reward: 40.0, Avg Critic Loss: 0.6574, Avg Actor Loss: -29.1992, Avg Alpha Loss: -3.1714
Episode 538, Reward: 15.0, Avg Critic Loss: 0.6883, Avg Actor Loss: -29.5033, Avg Alpha Loss: -3.2093
Episode 539, Reward: 54.0, Avg Critic Loss: 0.8152, Avg Actor Loss: -29.6474, Avg Alpha Loss: -3.2553
Episode 540, Reward: 54.0, Avg Critic Loss: 0.7991, Avg Actor Loss: -30.1691, Avg Alpha Loss: -3.3304
Episode 541, Reward: 18.0, Avg Critic Loss: 0.9223, Avg Actor Loss: -30.4051, Avg Alpha Loss: -3.3675
Episode 542, Reward: 25.0, Avg Critic Loss: 1.1050, Avg Actor Loss: -30.5810, Avg Alpha Loss: -3.4077
Episode 543, Reward: 36.0, Avg Critic Loss: 1.0758, Avg Actor Loss: -30.7459, Avg Alpha Loss: -3.4381
Episode 544, Reward: 80.0, Avg Critic Loss: 0.9582, Avg Actor Loss: -31.2189, Avg Alpha Loss: -3.5354
Episode 545, Reward: 46.0, Avg Critic Loss: 0.7349, Avg Actor Loss: -31.7896, Avg Alpha Loss: -3.6271
Episode 546, Reward: 98.0, Avg Critic Loss: 0.7860, Avg Actor Loss: -32.4166, Avg Alpha Loss: -3.7328
Episode 547, Reward: 19.0, Avg Critic Loss: 0.8046, Avg Actor Loss: -32.9757, Avg Alpha Loss: -3.8251
Episode 548, Reward: 12.0, Avg Critic Loss: 0.7661, Avg Actor Loss: -33.1006, Avg Alpha Loss: -3.8679
Episode 549, Reward: 49.0, Avg Critic Loss: 0.8446, Avg Actor Loss: -33.3181, Avg Alpha Loss: -3.9051
Episode 550, Reward: 27.0, Avg Critic Loss: 0.9978, Avg Actor Loss: -33.5267, Avg Alpha Loss: -3.9688
Episode 551, Reward: 10.0, Avg Critic Loss: 0.7410, Avg Actor Loss: -33.8157, Avg Alpha Loss: -3.9983
Episode 552, Reward: 25.0, Avg Critic Loss: 0.7841, Avg Actor Loss: -34.0044, Avg Alpha Loss: -4.0255
Episode 553, Reward: 10.0, Avg Critic Loss: 1.0670, Avg Actor Loss: -34.0197, Avg Alpha Loss: -4.0319
Episode 554, Reward: 108.0, Avg Critic Loss: 0.9486, Avg Actor Loss: -34.6871, Avg Alpha Loss: -4.1606
Episode 555, Reward: 58.0, Avg Critic Loss: 1.0087, Avg Actor Loss: -35.4525, Avg Alpha Loss: -4.3033
Episode 556, Reward: 29.0, Avg Critic Loss: 0.9937, Avg Actor Loss: -35.8422, Avg Alpha Loss: -4.3740
Episode 557, Reward: 39.0, Avg Critic Loss: 1.0110, Avg Actor Loss: -36.2052, Avg Alpha Loss: -4.4449
Episode 558, Reward: 47.0, Avg Critic Loss: 1.0555, Avg Actor Loss: -36.6673, Avg Alpha Loss: -4.5268
Episode 559, Reward: 132.0, Avg Critic Loss: 0.8798, Avg Actor Loss: -37.5639, Avg Alpha Loss: -4.7104
Episode 560, Reward: 11.0, Avg Critic Loss: 0.8014, Avg Actor Loss: -38.2429, Avg Alpha Loss: -4.8559
Episode 561, Reward: 11.0, Avg Critic Loss: 1.1025, Avg Actor Loss: -38.4542, Avg Alpha Loss: -4.8881
Episode 562, Reward: 54.0, Avg Critic Loss: 1.1592, Avg Actor Loss: -38.7173, Avg Alpha Loss: -4.9479
Episode 563, Reward: 67.0, Avg Critic Loss: 1.2343, Avg Actor Loss: -39.3653, Avg Alpha Loss: -5.0800
Episode 564, Reward: 16.0, Avg Critic Loss: 1.1405, Avg Actor Loss: -39.8476, Avg Alpha Loss: -5.1684
Episode 565, Reward: 139.0, Avg Critic Loss: 1.0950, Avg Actor Loss: -40.6952, Avg Alpha Loss: -5.3329
Episode 566, Reward: 94.0, Avg Critic Loss: 0.9728, Avg Actor Loss: -41.9920, Avg Alpha Loss: -5.6000
Episode 567, Reward: 14.0, Avg Critic Loss: 1.0771, Avg Actor Loss: -42.5223, Avg Alpha Loss: -5.7407
Episode 568, Reward: 33.0, Avg Critic Loss: 1.3225, Avg Actor Loss: -43.0256, Avg Alpha Loss: -5.7855
Episode 569, Reward: 70.0, Avg Critic Loss: 1.4145, Avg Actor Loss: -43.5165, Avg Alpha Loss: -5.9230
Episode 570, Reward: 38.0, Avg Critic Loss: 1.0579, Avg Actor Loss: -44.1508, Avg Alpha Loss: -6.0423
Episode 571, Reward: 13.0, Avg Critic Loss: 1.6541, Avg Actor Loss: -44.6822, Avg Alpha Loss: -6.1228
Episode 572, Reward: 51.0, Avg Critic Loss: 1.4481, Avg Actor Loss: -44.8723, Avg Alpha Loss: -6.2084
Episode 573, Reward: 47.0, Avg Critic Loss: 1.3161, Avg Actor Loss: -45.5847, Avg Alpha Loss: -6.3408
Episode 574, Reward: 110.0, Avg Critic Loss: 1.3422, Avg Actor Loss: -46.5921, Avg Alpha Loss: -6.5402
Episode 575, Reward: 13.0, Avg Critic Loss: 1.0810, Avg Actor Loss: -47.5538, Avg Alpha Loss: -6.7299
Episode 576, Reward: 21.0, Avg Critic Loss: 1.6695, Avg Actor Loss: -47.6867, Avg Alpha Loss: -6.7751
Episode 577, Reward: 12.0, Avg Critic Loss: 1.8480, Avg Actor Loss: -47.6706, Avg Alpha Loss: -6.8190
Episode 578, Reward: 39.0, Avg Critic Loss: 1.8110, Avg Actor Loss: -48.1270, Avg Alpha Loss: -6.8898
Episode 579, Reward: 33.0, Avg Critic Loss: 1.7341, Avg Actor Loss: -48.6651, Avg Alpha Loss: -6.9759
Episode 580, Reward: 34.0, Avg Critic Loss: 1.7856, Avg Actor Loss: -48.9549, Avg Alpha Loss: -7.0885
Episode 581, Reward: 47.0, Avg Critic Loss: 2.0706, Avg Actor Loss: -49.6204, Avg Alpha Loss: -7.2099
Episode 582, Reward: 82.0, Avg Critic Loss: 1.6257, Avg Actor Loss: -50.6667, Avg Alpha Loss: -7.4143
Episode 583, Reward: 63.0, Avg Critic Loss: 1.6255, Avg Actor Loss: -51.7473, Avg Alpha Loss: -7.6428
Episode 584, Reward: 20.0, Avg Critic Loss: 1.9657, Avg Actor Loss: -52.4115, Avg Alpha Loss: -7.7642
Episode 585, Reward: 9.0, Avg Critic Loss: 3.2116, Avg Actor Loss: -52.5088, Avg Alpha Loss: -7.7985
Episode 586, Reward: 71.0, Avg Critic Loss: 1.8088, Avg Actor Loss: -53.1927, Avg Alpha Loss: -7.9450
Episode 587, Reward: 15.0, Avg Critic Loss: 1.7383, Avg Actor Loss: -53.7008, Avg Alpha Loss: -8.0833
Episode 588, Reward: 15.0, Avg Critic Loss: 2.8512, Avg Actor Loss: -54.2287, Avg Alpha Loss: -8.1480
Episode 589, Reward: 36.0, Avg Critic Loss: 2.2911, Avg Actor Loss: -54.4483, Avg Alpha Loss: -8.2410
Episode 590, Reward: 31.0, Avg Critic Loss: 2.5378, Avg Actor Loss: -54.7675, Avg Alpha Loss: -8.3538
Episode 591, Reward: 14.0, Avg Critic Loss: 3.2336, Avg Actor Loss: -55.4235, Avg Alpha Loss: -8.4207
Episode 592, Reward: 40.0, Avg Critic Loss: 2.2820, Avg Actor Loss: -55.7332, Avg Alpha Loss: -8.5441
Episode 593, Reward: 17.0, Avg Critic Loss: 1.9121, Avg Actor Loss: -56.0953, Avg Alpha Loss: -8.6366
Episode 594, Reward: 14.0, Avg Critic Loss: 2.1295, Avg Actor Loss: -56.5664, Avg Alpha Loss: -8.6645
Episode 595, Reward: 44.0, Avg Critic Loss: 2.2357, Avg Actor Loss: -57.0584, Avg Alpha Loss: -8.7881
Episode 596, Reward: 38.0, Avg Critic Loss: 2.2518, Avg Actor Loss: -57.6332, Avg Alpha Loss: -8.9471
Episode 597, Reward: 51.0, Avg Critic Loss: 2.4671, Avg Actor Loss: -58.5368, Avg Alpha Loss: -9.1018
Episode 598, Reward: 47.0, Avg Critic Loss: 2.8867, Avg Actor Loss: -59.2221, Avg Alpha Loss: -9.2830
Episode 599, Reward: 63.0, Avg Critic Loss: 2.2259, Avg Actor Loss: -60.3969, Avg Alpha Loss: -9.5092
Episode 600, Reward: 26.0, Avg Critic Loss: 2.0369, Avg Actor Loss: -61.0944, Avg Alpha Loss: -9.6898
Episode 601, Reward: 44.0, Avg Critic Loss: 2.9745, Avg Actor Loss: -61.9559, Avg Alpha Loss: -9.8339
Episode 602, Reward: 12.0, Avg Critic Loss: 4.6638, Avg Actor Loss: -62.5940, Avg Alpha Loss: -9.9580
Episode 603, Reward: 35.0, Avg Critic Loss: 2.9642, Avg Actor Loss: -62.8500, Avg Alpha Loss: -10.0623
Episode 604, Reward: 108.0, Avg Critic Loss: 2.6129, Avg Actor Loss: -64.2643, Avg Alpha Loss: -10.3661
Episode 605, Reward: 57.0, Avg Critic Loss: 2.6114, Avg Actor Loss: -66.0293, Avg Alpha Loss: -10.7283
Episode 606, Reward: 51.0, Avg Critic Loss: 2.7841, Avg Actor Loss: -67.0200, Avg Alpha Loss: -10.9709
Episode 607, Reward: 115.0, Avg Critic Loss: 2.8650, Avg Actor Loss: -68.7792, Avg Alpha Loss: -11.3605
Episode 608, Reward: 51.0, Avg Critic Loss: 3.2104, Avg Actor Loss: -70.5746, Avg Alpha Loss: -11.7802
Episode 609, Reward: 22.0, Avg Critic Loss: 3.3860, Avg Actor Loss: -71.6567, Avg Alpha Loss: -11.9658
Episode 610, Reward: 52.0, Avg Critic Loss: 3.2600, Avg Actor Loss: -72.2744, Avg Alpha Loss: -12.1517
Episode 611, Reward: 23.0, Avg Critic Loss: 3.1634, Avg Actor Loss: -73.1665, Avg Alpha Loss: -12.3372
Episode 612, Reward: 16.0, Avg Critic Loss: 2.9831, Avg Actor Loss: -73.7852, Avg Alpha Loss: -12.4452
Episode 613, Reward: 10.0, Avg Critic Loss: 3.5489, Avg Actor Loss: -74.2157, Avg Alpha Loss: -12.5264
Episode 614, Reward: 17.0, Avg Critic Loss: 4.9874, Avg Actor Loss: -74.2107, Avg Alpha Loss: -12.5818
Episode 615, Reward: 19.0, Avg Critic Loss: 3.1195, Avg Actor Loss: -74.7447, Avg Alpha Loss: -12.6818
Episode 616, Reward: 62.0, Avg Critic Loss: 3.9167, Avg Actor Loss: -75.7646, Avg Alpha Loss: -12.8715
Episode 617, Reward: 54.0, Avg Critic Loss: 3.2780, Avg Actor Loss: -77.1835, Avg Alpha Loss: -13.2019
Episode 618, Reward: 30.0, Avg Critic Loss: 3.8367, Avg Actor Loss: -78.1536, Avg Alpha Loss: -13.4316
Episode 619, Reward: 32.0, Avg Critic Loss: 3.5848, Avg Actor Loss: -79.0723, Avg Alpha Loss: -13.6230
Episode 620, Reward: 27.0, Avg Critic Loss: 2.9760, Avg Actor Loss: -79.7564, Avg Alpha Loss: -13.8028
Episode 621, Reward: 9.0, Avg Critic Loss: 5.5500, Avg Actor Loss: -80.2652, Avg Alpha Loss: -13.8806
Episode 622, Reward: 30.0, Avg Critic Loss: 3.9733, Avg Actor Loss: -80.3613, Avg Alpha Loss: -13.9864
Episode 623, Reward: 24.0, Avg Critic Loss: 4.1669, Avg Actor Loss: -81.1462, Avg Alpha Loss: -14.1559
Episode 624, Reward: 30.0, Avg Critic Loss: 5.5534, Avg Actor Loss: -82.0793, Avg Alpha Loss: -14.3165
Episode 625, Reward: 90.0, Avg Critic Loss: 4.7218, Avg Actor Loss: -83.6801, Avg Alpha Loss: -14.6984
Episode 626, Reward: 25.0, Avg Critic Loss: 3.8919, Avg Actor Loss: -85.4778, Avg Alpha Loss: -15.0626
Episode 627, Reward: 12.0, Avg Critic Loss: 8.6825, Avg Actor Loss: -85.5975, Avg Alpha Loss: -15.1461
Episode 628, Reward: 8.0, Avg Critic Loss: 5.5757, Avg Actor Loss: -85.8102, Avg Alpha Loss: -15.2692
Episode 629, Reward: 23.0, Avg Critic Loss: 6.2683, Avg Actor Loss: -86.4435, Avg Alpha Loss: -15.3641
Episode 630, Reward: 114.0, Avg Critic Loss: 5.6231, Avg Actor Loss: -88.5243, Avg Alpha Loss: -15.7712
Episode 631, Reward: 26.0, Avg Critic Loss: 6.0653, Avg Actor Loss: -90.7451, Avg Alpha Loss: -16.2776
Episode 632, Reward: 19.0, Avg Critic Loss: 7.5551, Avg Actor Loss: -91.0685, Avg Alpha Loss: -16.3706
Episode 633, Reward: 22.0, Avg Critic Loss: 8.9473, Avg Actor Loss: -91.6497, Avg Alpha Loss: -16.5608
Episode 634, Reward: 16.0, Avg Critic Loss: 5.3732, Avg Actor Loss: -92.1738, Avg Alpha Loss: -16.6255
Episode 635, Reward: 41.0, Avg Critic Loss: 5.0896, Avg Actor Loss: -93.0254, Avg Alpha Loss: -16.8707
Episode 636, Reward: 52.0, Avg Critic Loss: 5.8817, Avg Actor Loss: -94.7131, Avg Alpha Loss: -17.2028
Episode 637, Reward: 15.0, Avg Critic Loss: 8.0058, Avg Actor Loss: -95.7923, Avg Alpha Loss: -17.4526
Episode 638, Reward: 13.0, Avg Critic Loss: 5.4506, Avg Actor Loss: -96.4996, Avg Alpha Loss: -17.6275
Episode 639, Reward: 19.0, Avg Critic Loss: 10.5183, Avg Actor Loss: -96.4405, Avg Alpha Loss: -17.6315
Episode 640, Reward: 26.0, Avg Critic Loss: 8.5462, Avg Actor Loss: -97.3278, Avg Alpha Loss: -17.8461
Episode 641, Reward: 26.0, Avg Critic Loss: 6.8392, Avg Actor Loss: -98.3972, Avg Alpha Loss: -18.0317
Episode 642, Reward: 58.0, Avg Critic Loss: 7.7488, Avg Actor Loss: -99.8934, Avg Alpha Loss: -18.3249
Episode 643, Reward: 10.0, Avg Critic Loss: 8.7607, Avg Actor Loss: -101.0403, Avg Alpha Loss: -18.5642
Episode 644, Reward: 11.0, Avg Critic Loss: 10.5105, Avg Actor Loss: -101.4673, Avg Alpha Loss: -18.7019
Episode 645, Reward: 23.0, Avg Critic Loss: 6.6743, Avg Actor Loss: -101.6745, Avg Alpha Loss: -18.8086
Episode 646, Reward: 31.0, Avg Critic Loss: 6.5041, Avg Actor Loss: -102.8125, Avg Alpha Loss: -19.0267
Episode 647, Reward: 12.0, Avg Critic Loss: 6.1299, Avg Actor Loss: -103.2315, Avg Alpha Loss: -19.1887
Episode 648, Reward: 15.0, Avg Critic Loss: 9.0199, Avg Actor Loss: -104.0693, Avg Alpha Loss: -19.3231
Episode 649, Reward: 22.0, Avg Critic Loss: 10.4873, Avg Actor Loss: -104.6987, Avg Alpha Loss: -19.4352
Episode 650, Reward: 15.0, Avg Critic Loss: 7.9970, Avg Actor Loss: -105.1439, Avg Alpha Loss: -19.6157
